ts,ta,tg,tc
1652056758.657346, 0.833084040475347, 17.085621431031132, 16.760570683220013
1652056758.703958, 0.833084040475347, 17.089841661582987, 16.764706509160835
1652056758.7072558, 0.8868656784249401, 17.094029608036156, 16.76988632944393
1652056758.75371, 0.8868656784249401, 17.0988246069035, 16.77458542833393
1652056758.757316, 0.8540700044131878, 17.103538255382585, 16.778548890363194
1652056758.803832, 0.8540700044131878, 17.108248944572107, 16.783165365768927
1652056758.80728, 0.8760325148922311, 17.11296022269591, 16.788221668539837
1652056758.854178, 0.8760325148922311, 17.11712617318478, 16.792304300018927
1652056758.857275, 0.8421601147417987, 17.121292167719343, 16.795709526659792
1652056758.904403, 0.8421601147417987, 17.123422588741285, 16.797797339261294
1652056758.9071732, 0.8721159232528539, 17.12555303233059, 16.800484290149036
1652056758.954023, 0.8721159232528539, 17.130641101229962, 16.80547059767042
1652056758.957305, 0.8233593740976543, 17.135729177786654, 16.809481781712876
1652056759.004609, 0.8233593740976543, 17.139835558394065, 16.813506034708137
1652056759.0073109, 0.8361643982355247, 17.143941992370472, 16.817786440487772
1652056759.054671, 0.8361643982355247, 17.149287144815364, 16.823024689883766
1652056759.05731, 0.8346857673807296, 17.154632298012704, 16.828233367400063
1652056759.104136, 0.8346857673807296, 17.15789163687411, 16.83142751948424
1652056759.107379, 0.8547730451673785, 17.161150976029006, 16.835023417411776
1652056759.154602, 0.8547730451673785, 17.16455357459308, 16.838357964004565
1652056759.157312, 0.7995386764641088, 17.16795618495453, 16.84058783478472
1652056759.204278, 0.7995386764641088, 17.172201670372182, 16.84474841049402
1652056759.207205, 0.8905299199432635, 17.176447159455474, 16.850728814665228
1652056759.2550678, 0.8905299199432635, 17.18091993162438, 16.855112131390758
1652056759.2572532, 0.8579799418222762, 17.185393185744775, 16.858844920866325
1652056759.305128, 0.8579799418222762, 17.187917509881846, 16.861318758520657
1652056759.307221, 0.8919872658543153, 17.190441865842285, 16.864472773842525
1652056759.355221, 0.8919872658543153, 17.193104893242552, 16.86708254069479
1652056759.357242, 0.8076605729213853, 17.195767961985784, 16.868005814204494
1652056759.404861, 0.8076605729213853, 17.199293162888733, 16.871460511089385
1652056759.4071, 0.8372078435365589, 17.202818640502763, 16.87550642456344
1652056759.455375, 0.8372078435365589, 17.20586245022067, 16.87848935808699
1652056759.4572558, 0.8501814456433451, 17.208906429772426, 16.881731930089845
1652056759.50527, 0.8501814456433451, 17.216915952608527, 16.889581262469225
1652056759.507237, 0.8610783160382924, 17.224925481736452, 16.89764853842249
1652056759.5551782, 0.8717862747611035, 17.230770139041365, 16.90359046175576
1652056759.5570831, 0.829104696638742, 17.236614978298466, 16.908464772665273
1652056759.6058002, 0.8630808868703703, 17.242833632161656, 16.91523857725583
1652056759.607173, 0.8529890185223399, 17.249052352634436, 16.921131085952194
1652056759.655968, 0.846748138717704, 17.251900236388718, 16.923797194435295
1652056759.656981, 0.8578785580805339, 17.254748138074707, 16.926810746474825
1652056759.705693, 0.8578785580805339, 17.256114514666297, 16.928149795534583
1652056759.707202, 0.9111328017011948, 17.257480934978, 16.93055397231246
1652056759.755645, 0.9111328017011948, 17.26013491999499, 16.933154877629114
1652056759.757187, 0.8254808744162699, 17.262789035146234, 16.934042871931634
1652056759.805553, 0.8254808744162699, 17.265775497287116, 16.9369696048297
1652056759.807078, 0.8548208051436211, 17.26876211916947, 16.940483292888953
1652056759.856196, 0.8548208051436211, 17.27245437200062, 16.94410170066348
